weight_seed,n_rows,mean_objective,std_objective,coeff_json,component_json,rank,percentile
900424,12,67.992338,15.195231,"{""agv_remaining_ops"": -0.19358897148829302, ""agv_transport"": 0.8334956126611119, ""agv_wait"": 0.17186028967586278, ""machine_alt_gap"": 0.44555548081106183, ""machine_delay"": 0.47571004907659287, ""machine_pressure"": 0.40657235911295175, ""machine_proc"": 0.0, ""machine_queue"": 0.7129332109614556, ""machine_remaining_ops"": -0.31862420904520034, ""machine_remaining_work"": -0.06903798321867721, ""machine_transport"": 0.144961646080319}","{""bottleneck"": 0.9540023948166207, ""disturbance"": 1.2415559884424197, ""job_urgency"": 1.2666140990705288, ""safety"": 0.5408652315793894, ""transport"": 0.5130942792220924}",1644,82.200000
900336,12,67.993116,16.313305,"{""agv_remaining_ops"": -0.18452317981633276, ""agv_transport"": 0.7144678927401403, ""agv_wait"": 0.1551531667040925, ""machine_alt_gap"": 0.3263411824368605, ""machine_delay"": 0.5193662182153795, ""machine_pressure"": 0.5931782273588534, ""machine_proc"": 0.0, ""machine_queue"": 0.30518206630364186, ""machine_remaining_ops"": -0.2939588030329934, ""machine_remaining_work"": -0.08903675388895138, ""machine_transport"": 0.14680413963304487}","{""bottleneck"": 0.8504022865892711, ""disturbance"": 1.1188569336245722, ""job_urgency"": 0.860861016070622, ""safety"": 1.0867309929474736, ""transport"": 1.0790418316443566}",1645,82.250000
900455,12,67.993174,16.137993,"{""agv_remaining_ops"": -0.13990349813160785, ""agv_transport"": 0.7038381702362574, ""agv_wait"": 0.2539046725853258, ""machine_alt_gap"": 0.4053812549300193, ""machine_delay"": 0.2870340914354006, ""machine_pressure"": 0.4808861436663312, ""machine_proc"": 0.0, ""machine_queue"": 0.4296981041146808, ""machine_remaining_ops"": -0.22466660730035617, ""machine_remaining_work"": -0.05985908081012259, ""machine_transport"": 0.08475662180991886}","{""bottleneck"": 1.0259796916764898, ""disturbance"": 1.2852772194230557, ""job_urgency"": 0.9986624732495077, ""safety"": 1.1188297408946073, ""transport"": 0.826814328546982}",1646,82.300000
901720,12,67.994719,15.699891,"{""agv_remaining_ops"": -0.18228085826560955, ""agv_transport"": 0.8206858096888661, ""agv_wait"": 0.26257137801693464, ""machine_alt_gap"": 0.3186190074993977, ""machine_delay"": 0.38479726940688447, ""machine_pressure"": 0.44716194571241696, ""machine_proc"": 0.0, ""machine_queue"": 0.4795630343819537, ""machine_remaining_ops"": -0.28246989347870244, ""machine_remaining_work"": -0.04455290178402728, ""machine_transport"": 0.1051305999992067}","{""bottleneck"": 1.2631472775779096, ""disturbance"": 1.0838246806256588, ""job_urgency"": 1.1484654904179363, ""safety"": 1.1262337800488642, ""transport"": 0.9520806722071419}",1647,82.350000
900834,12,67.999816,14.730270,"{""agv_remaining_ops"": -0.18919531426644431, ""agv_transport"": 1.1313394396224552, ""agv_wait"": 0.23018304176756244, ""machine_alt_gap"": 0.3953103334464669, ""machine_delay"": 0.41557734970344695, ""machine_pressure"": 0.718921682317859, ""machine_proc"": 0.0, ""machine_queue"": 0.5695679279876811, ""machine_remaining_ops"": -0.13530813134010694, ""machine_remaining_work"": -0.09700093235939918, ""machine_transport"": 0.06146115468441235}","{""bottleneck"": 0.7101869683251871, ""disturbance"": 1.2758856923473458, ""job_urgency"": 1.2444945161139542, ""safety"": 0.5603225620100017, ""transport"": 0.8905350799676007}",1648,82.400000
900669,12,68.001941,17.341493,"{""agv_remaining_ops"": -0.13470301611687205, ""agv_transport"": 1.4682611119048252, ""agv_wait"": 0.1966996990032528, ""machine_alt_gap"": 0.47425769671724294, ""machine_delay"": 0.3873560002562086, ""machine_pressure"": 0.34846759671689503, ""machine_proc"": 0.0, ""machine_queue"": 0.7653968200492436, ""machine_remaining_ops"": -0.21923933992091138, ""machine_remaining_work"": -0.08674814723335363, ""machine_transport"": 0.11952447649628162}","{""bottleneck"": 1.2972101072577953, ""disturbance"": 0.8762779871329468, ""job_urgency"": 0.8869913691237982, ""safety"": 1.13832038667781, ""transport"": 1.1151241696327165}",1649,82.450000
900253,12,68.002437,15.360806,"{""agv_remaining_ops"": -0.1981442183032442, ""agv_transport"": 1.1283014431743665, ""agv_wait"": 0.22432449382849082, ""machine_alt_gap"": 0.4036357471982905, ""machine_delay"": 0.4513581382927169, ""machine_pressure"": 0.6508357902909448, ""machine_proc"": 0.0, ""machine_queue"": 0.6389870341959429, ""machine_remaining_ops"": -0.19050624547060815, ""machine_remaining_work"": -0.05442993858668791, ""machine_transport"": 0.06384181220876879}","{""bottleneck"": 0.7729073473436637, ""disturbance"": 1.4521435411868442, ""job_urgency"": 1.2115323351042475, ""safety"": 0.6074433423129812, ""transport"": 0.728785821765986}",1650,82.500000
901926,12,68.008303,16.429290,"{""agv_remaining_ops"": -0.19295995318200024, ""agv_transport"": 1.406516229035204, ""agv_wait"": 0.3423655032526507, ""machine_alt_gap"": 0.3244654865867836, ""machine_delay"": 0.25137497644469153, ""machine_pressure"": 0.6775023068047361, ""machine_proc"": 0.0, ""machine_queue"": 0.5819161083012083, ""machine_remaining_ops"": -0.22003738064389217, ""machine_remaining_work"": -0.10640419976906067, ""machine_transport"": 0.09924896751762406}","{""bottleneck"": 0.6762177127749359, ""disturbance"": 1.0879235260050706, ""job_urgency"": 0.6046653305190133, ""safety"": 0.609549527105495, ""transport"": 0.9500044982380177}",1651,82.550000
901050,12,68.008750,17.172773,"{""agv_remaining_ops"": -0.183513855938286, ""agv_transport"": 1.3089389587541955, ""agv_wait"": 0.1525552204253597, ""machine_alt_gap"": 0.46093222327414557, ""machine_delay"": 0.5104936094372466, ""machine_pressure"": 0.4006683961858796, ""machine_proc"": 0.0, ""machine_queue"": 0.7234019013548337, ""machine_remaining_ops"": -0.11516572805191957, ""machine_remaining_work"": -0.051843763705145304, ""machine_transport"": 0.17027778311017205}","{""bottleneck"": 0.7028806029552573, ""disturbance"": 1.4570035567312554, ""job_urgency"": 0.5177367448018657, ""safety"": 0.7974021309639377, ""transport"": 1.1498461559628965}",1652,82.600000
900591,12,68.013214,14.728788,"{""agv_remaining_ops"": -0.19811408832906552, ""agv_transport"": 1.2921930716232493, ""agv_wait"": 0.32317573866470384, ""machine_alt_gap"": 0.2386893396348682, ""machine_delay"": 0.298797862974646, ""machine_pressure"": 0.5242935825482979, ""machine_proc"": 0.0, ""machine_queue"": 0.563818691390203, ""machine_remaining_ops"": -0.14563538531348177, ""machine_remaining_work"": -0.07167325798325233, ""machine_transport"": 0.16348907882519156}","{""bottleneck"": 1.0421465095033073, ""disturbance"": 1.3443261902896015, ""job_urgency"": 0.8134793041845153, ""safety"": 1.4951078498774193, ""transport"": 0.7316433758878936}",1653,82.650000
901383,12,68.013278,15.625399,"{""agv_remaining_ops"": -0.10741302748206971, ""agv_transport"": 1.3774387878026508, ""agv_wait"": 0.31536417310886233, ""machine_alt_gap"": 0.35897007769192346, ""machine_delay"": 0.2582784566540149, ""machine_pressure"": 0.46247620240470894, ""machine_proc"": 0.0, ""machine_queue"": 0.7531059190208089, ""machine_remaining_ops"": -0.25980500982918864, ""machine_remaining_work"": -0.09881135513087752, ""machine_transport"": 0.06930749939609211}","{""bottleneck"": 1.147129052895127, ""disturbance"": 0.7339560596202257, ""job_urgency"": 0.8493749611172623, ""safety"": 1.3756377232173431, ""transport"": 0.5775717578882279}",1654,82.700000
900176,12,68.016516,17.981694,"{""agv_remaining_ops"": -0.0836746357216238, ""agv_transport"": 1.4229691357615444, ""agv_wait"": 0.33732180582455107, ""machine_alt_gap"": 0.47582982094464976, ""machine_delay"": 0.29101515031758374, ""machine_pressure"": 0.5555151447138758, ""machine_proc"": 0.0, ""machine_queue"": 0.6320290541408689, ""machine_remaining_ops"": -0.2874541411667401, ""machine_remaining_work"": -0.07044823689584369, ""machine_transport"": 0.06544480388243623}","{""bottleneck"": 1.2732912014748923, ""disturbance"": 1.1782491675490967, ""job_urgency"": 0.5444054709474817, ""safety"": 1.120619173372246, ""transport"": 1.2313863081072576}",1655,82.750000
900021,12,68.017091,15.918096,"{""agv_remaining_ops"": -0.16454241344640158, ""agv_transport"": 0.8218446276386309, ""agv_wait"": 0.13324327024986324, ""machine_alt_gap"": 0.5116227706055634, ""machine_delay"": 0.21731311509727963, ""machine_pressure"": 0.453895329980621, ""machine_proc"": 0.0, ""machine_queue"": 0.4606323716080338, ""machine_remaining_ops"": -0.25157168904820615, ""machine_remaining_work"": -0.09308052414438674, ""machine_transport"": 0.10961900678410377}","{""bottleneck"": 0.9671864869436742, ""disturbance"": 0.8052086012192141, ""job_urgency"": 1.0408230460522718, ""safety"": 0.9290093038312515, ""transport"": 0.9544410000819304}",1656,82.800000
901035,12,68.018014,16.477057,"{""agv_remaining_ops"": -0.1864165321194351, ""agv_transport"": 1.1245504602718037, ""agv_wait"": 0.3673913253096067, ""machine_alt_gap"": 0.44067941067806693, ""machine_delay"": 0.19022073730524083, ""machine_pressure"": 0.34634271784689796, ""machine_proc"": 0.0, ""machine_queue"": 0.5200785208415517, ""machine_remaining_ops"": -0.20545285018066614, ""machine_remaining_work"": -0.11283612754241722, ""machine_transport"": 0.07308523414696105}","{""bottleneck"": 1.4506861110710636, ""disturbance"": 1.2964061105170772, ""job_urgency"": 0.615612851788745, ""safety"": 1.3478893880679563, ""transport"": 0.7648434429035866}",1657,82.850000
900847,12,68.018653,17.164215,"{""agv_remaining_ops"": -0.21515348674230256, ""agv_transport"": 1.4037325220602006, ""agv_wait"": 0.2004945285118262, ""machine_alt_gap"": 0.18047846175976787, ""machine_delay"": 0.24514808795551835, ""machine_pressure"": 0.31332814711549745, ""machine_proc"": 0.0, ""machine_queue"": 0.2896542086918943, ""machine_remaining_ops"": -0.21391366326669486, ""machine_remaining_work"": -0.04391145339794119, ""machine_transport"": 0.10839008733946906}","{""bottleneck"": 1.3009999645026444, ""disturbance"": 1.284692008145508, ""job_urgency"": 1.3427227707495175, ""safety"": 1.3319336794825523, ""transport"": 0.7098882833762467}",1658,82.900000
901721,12,68.018678,15.789454,"{""agv_remaining_ops"": -0.1992547160016359, ""agv_transport"": 1.3006904616502308, ""agv_wait"": 0.2228092837537948, ""machine_alt_gap"": 0.1965821810134576, ""machine_delay"": 0.23708478150020393, ""machine_pressure"": 0.263483979006498, ""machine_proc"": 0.0, ""machine_queue"": 0.7217943304317683, ""machine_remaining_ops"": -0.11091341308019424, ""machine_remaining_work"": -0.08321072998533577, ""machine_transport"": 0.1347260822818549}","{""bottleneck"": 0.6253142283634782, ""disturbance"": 1.321083245258759, ""job_urgency"": 0.5554976229122947, ""safety"": 1.0712249988280087, ""transport"": 0.8222181520834478}",1659,82.950000
901795,12,68.026643,15.814412,"{""agv_remaining_ops"": -0.1609802327466463, ""agv_transport"": 0.593164666676757, ""agv_wait"": 0.34052892941576834, ""machine_alt_gap"": 0.30071047270217927, ""machine_delay"": 0.20465944717017878, ""machine_pressure"": 0.31164783775063176, ""machine_proc"": 0.0, ""machine_queue"": 0.8118451704483056, ""machine_remaining_ops"": -0.197636438028025, ""machine_remaining_work"": -0.06420583255083312, ""machine_transport"": 0.07173897163561109}","{""bottleneck"": 1.295963051217631, ""disturbance"": 1.108841617679336, ""job_urgency"": 0.8772751756119415, ""safety"": 1.3853043578282946, ""transport"": 1.0879944689644199}",1660,83.000000
901045,12,68.030568,15.067102,"{""agv_remaining_ops"": -0.09735497676513337, ""agv_transport"": 0.6677834787845914, ""agv_wait"": 0.1387113936133634, ""machine_alt_gap"": 0.4702363508893015, ""machine_delay"": 0.46598269011209964, ""machine_pressure"": 0.414779612708971, ""machine_proc"": 0.0, ""machine_queue"": 0.6932204085645747, ""machine_remaining_ops"": -0.24221183366577187, ""machine_remaining_work"": -0.088422710612569, ""machine_transport"": 0.06428041308444289}","{""bottleneck"": 1.0501514044558813, ""disturbance"": 1.3362083796796225, ""job_urgency"": 1.4081474772965301, ""safety"": 0.6996364015500269, ""transport"": 0.9745809596449302}",1661,83.050000
901590,12,68.044375,16.671518,"{""agv_remaining_ops"": -0.19448038665281767, ""agv_transport"": 1.2339153644338232, ""agv_wait"": 0.3619841614074131, ""machine_alt_gap"": 0.1905208792460592, ""machine_delay"": 0.39538179919558836, ""machine_pressure"": 0.4009595874562722, ""machine_proc"": 0.0, ""machine_queue"": 0.3277541035689336, ""machine_remaining_ops"": -0.22635173405738535, ""machine_remaining_work"": -0.11875193360472473, ""machine_transport"": 0.06940853572890657}","{""bottleneck"": 1.0225670202389723, ""disturbance"": 1.102924347147155, ""job_urgency"": 1.0258575151406322, ""safety"": 0.8217961296465758, ""transport"": 1.0597185081903675}",1662,83.100000
900364,12,68.049806,16.005212,"{""agv_remaining_ops"": -0.07670381916115433, ""agv_transport"": 1.0652948388071468, ""agv_wait"": 0.33571044336769745, ""machine_alt_gap"": 0.46131088163496425, ""machine_delay"": 0.3517346746237248, ""machine_pressure"": 0.6413722976906042, ""machine_proc"": 0.0, ""machine_queue"": 0.5023922125391993, ""machine_remaining_ops"": -0.13517834385269137, ""machine_remaining_work"": -0.0746200702546728, ""machine_transport"": 0.12113517426258348}","{""bottleneck"": 0.8512389016651452, ""disturbance"": 1.4775275886471408, ""job_urgency"": 1.06420685610431, ""safety"": 0.5560624050248743, ""transport"": 0.8740821291776705}",1663,83.150000
901239,12,68.050954,14.362532,"{""agv_remaining_ops"": -0.21465020797588003, ""agv_transport"": 1.1541484161196502, ""agv_wait"": 0.23114726871582345, ""machine_alt_gap"": 0.3440388609214559, ""machine_delay"": 0.4268760444097369, ""machine_pressure"": 0.6727766693076864, ""machine_proc"": 0.0, ""machine_queue"": 0.7793681293324968, ""machine_remaining_ops"": -0.2627117408357194, ""machine_remaining_work"": -0.11929685641003093, ""machine_transport"": 0.11778525168441771}","{""bottleneck"": 0.7907392366060189, ""disturbance"": 1.1614213583292856, ""job_urgency"": 1.412488116109838, ""safety"": 0.8094699099120135, ""transport"": 0.6913706323502715}",1664,83.200000
900495,12,68.051006,15.474671,"{""agv_remaining_ops"": -0.17708889000662192, ""agv_transport"": 0.8671591235002093, ""agv_wait"": 0.28768191427890855, ""machine_alt_gap"": 0.4973289889004584, ""machine_delay"": 0.36367216617744186, ""machine_pressure"": 0.2749294600658415, ""machine_proc"": 0.0, ""machine_queue"": 0.6291947623021354, ""machine_remaining_ops"": -0.26845503471846505, ""machine_remaining_work"": -0.051080749697545384, ""machine_transport"": 0.1482282956423484}","{""bottleneck"": 0.7979483933355324, ""disturbance"": 0.6316278584696686, ""job_urgency"": 1.292027447167991, ""safety"": 1.1957586246490672, ""transport"": 0.7759032873944695}",1665,83.250000
900468,12,68.064235,16.496139,"{""agv_remaining_ops"": -0.10372046456125392, ""agv_transport"": 0.8872828635871655, ""agv_wait"": 0.1401981445702365, ""machine_alt_gap"": 0.3860350968110508, ""machine_delay"": 0.20586139372398088, ""machine_pressure"": 0.39831925804057006, ""machine_proc"": 0.0, ""machine_queue"": 0.6515545425816787, ""machine_remaining_ops"": -0.2602354479524873, ""machine_remaining_work"": -0.09319424214485922, ""machine_transport"": 0.07460963170847032}","{""bottleneck"": 1.0325851746327057, ""disturbance"": 1.2223452907332257, ""job_urgency"": 0.5696805740107348, ""safety"": 0.833000031736044, ""transport"": 0.6146310175801583}",1666,83.300000
901107,12,68.065528,16.040094,"{""agv_remaining_ops"": -0.154901557197418, ""agv_transport"": 1.3622980481621723, ""agv_wait"": 0.28397900931578113, ""machine_alt_gap"": 0.4683104883302793, ""machine_delay"": 0.2871012019757578, ""machine_pressure"": 0.4604626056306382, ""machine_proc"": 0.0, ""machine_queue"": 0.533098988374264, ""machine_remaining_ops"": -0.23118260535836863, ""machine_remaining_work"": -0.07123333415214252, ""machine_transport"": 0.12598445549459786}","{""bottleneck"": 1.4339036322991392, ""disturbance"": 1.161925162564037, ""job_urgency"": 1.386556955684926, ""safety"": 0.5022502688129407, ""transport"": 0.6739544011065138}",1667,83.350000
901254,12,68.071135,16.208644,"{""agv_remaining_ops"": -0.1996796331381375, ""agv_transport"": 1.4045109343392201, ""agv_wait"": 0.29738093811799915, ""machine_alt_gap"": 0.5213811595697985, ""machine_delay"": 0.308054934060985, ""machine_pressure"": 0.6634559100442717, ""machine_proc"": 0.0, ""machine_queue"": 0.31692711336144724, ""machine_remaining_ops"": -0.2617676281967597, ""machine_remaining_work"": -0.04878229107724261, ""machine_transport"": 0.06381991931638403}","{""bottleneck"": 0.8911627788905369, ""disturbance"": 1.2707575957330062, ""job_urgency"": 1.1374818558241326, ""safety"": 0.7005780213348781, ""transport"": 1.4060988073052085}",1668,83.400000
